key,title,genres,imdb_score
3447,The Vanished,crime,5.7
3447,The Vanished,action,5.7
3459,Concrete Cowboy,western,6.3
3459,Concrete Cowboy,drama,6.3
3463,Charlie Says,crime,5.9
3463,Charlie Says,drama,5.9
3463,Charlie Says,documentation,5.9
3474,Lost Girls,thriller,6.1
3474,Lost Girls,crime,6.1
3474,Lost Girls,drama,6.1
3475,We Can Be Heroes,fantasy,4.7
3475,We Can Be Heroes,comedy,4.7
3475,We Can Be Heroes,family,4.7
3475,We Can Be Heroes,action,4.7
3475,We Can Be Heroes,drama,4.7
3478,Violet Evergarden: The Movie,fantasy,8.3
3478,Violet Evergarden: The Movie,romance,8.3
3478,Violet Evergarden: The Movie,animation,8.3
3478,Violet Evergarden: The Movie,drama,8.3
3482,Paddleton,drama,7.1
3482,Paddleton,comedy,7.1
3485,Vampires vs. the Bronx,comedy,5.7
3485,Vampires vs. the Bronx,horror,5.7
3495,The Life Ahead,drama,6.8
3495,The Life Ahead,european,6.8
3504,Project Power,action,6
3504,Project Power,crime,6
3504,Project Power,scifi,6
3504,Project Power,thriller,6
3510,Rim of the World,comedy,5.2
3510,Rim of the World,scifi,5.2
3510,Rim of the World,action,5.2
3513,Death of Me,horror,4.4
3513,Death of Me,thriller,4.4
3516,The Best of Enemies,drama,7.3
3516,The Best of Enemies,history,7.3
3520,Hubie Halloween,thriller,5.2
3520,Hubie Halloween,horror,5.2
3520,Hubie Halloween,fantasy,5.2
3520,Hubie Halloween,comedy,5.2
3524,Ala Vaikunthapurramuloo,drama,7.5
3524,Ala Vaikunthapurramuloo,action,7.5
3524,Ala Vaikunthapurramuloo,comedy,7.5
3526,Unbreakable Kimmy Schmidt: Kimmy vs. the Reverend,comedy,7
3526,Unbreakable Kimmy Schmidt: Kimmy vs. the Reverend,romance,7
3526,Unbreakable Kimmy Schmidt: Kimmy vs. the Reverend,scifi,7
3536,Ride Like a Girl,drama,7
3536,Ride Like a Girl,sport,7
3537,Miss Americana,documentation,7.4
3537,Miss Americana,music,7.4
3538,Dave Chappelle: Sticks & Stones,comedy,8.4
3540,The Babysitter: Killer Queen,horror,5.8
3540,The Babysitter: Killer Queen,comedy,5.8
3541,To All the Boys: P.S. I Still Love You,romance,6
3541,To All the Boys: P.S. I Still Love You,comedy,6
3541,To All the Boys: P.S. I Still Love You,drama,6
3542,The Forty-Year-Old Version,comedy,7.2
3542,The Forty-Year-Old Version,drama,7.2
3544,Triple Threat,thriller,5.6
3544,Triple Threat,action,5.6
3545,The Willoughbys,comedy,6.3
3545,The Willoughbys,animation,6.3
3545,The Willoughbys,drama,6.3
3545,The Willoughbys,family,6.3
3545,The Willoughbys,fantasy,6.3
3550,Tall Girl,comedy,5.2
3550,Tall Girl,drama,5.2
3550,Tall Girl,family,5.2
3550,Tall Girl,romance,5.2
3563,2 Hearts,romance,6.2
3563,2 Hearts,drama,6.2
3566,Audrey,documentation,7.1
3566,Audrey,history,7.1
3569,Wasp Network,drama,5.9
3569,Wasp Network,thriller,5.9
3569,Wasp Network,crime,5.9
3573,Ghosts of War,horror,5.5
3573,Ghosts of War,thriller,5.5
3573,Ghosts of War,fantasy,5.5
3573,Ghosts of War,war,5.5
3577,The Perfect Date,romance,5.8
3577,The Perfect Date,comedy,5.8
3579,Bigfoot Family,animation,5.8
3579,Bigfoot Family,action,5.8
3579,Bigfoot Family,family,5.8
3581,Barbie: Princess Adventure,music,5.4
3581,Barbie: Princess Adventure,animation,5.4
3581,Barbie: Princess Adventure,family,5.4
3583,This Changes Everything,documentation,7.6
3588,Friendsgiving,comedy,4.4
3588,Friendsgiving,drama,4.4
3589,Poms,comedy,6
3589,Poms,drama,6
3589,Poms,sport,6
3594,Close,thriller,5.7
3594,Close,action,5.7
3594,Close,drama,5.7
3595,Making The Witcher,documentation,6.8
3602,Stand by Me Doraemon 2,animation,7.7
3602,Stand by Me Doraemon 2,comedy,7.7
3602,Stand by Me Doraemon 2,drama,7.7
3602,Stand by Me Doraemon 2,family,7.7
3602,Stand by Me Doraemon 2,fantasy,7.7
3602,Stand by Me Doraemon 2,scifi,7.7
3605,Cuties,drama,3.3
3605,Cuties,european,3.3
3613,Pokémon: Mewtwo Strikes Back - Evolution,animation,5.7
3613,Pokémon: Mewtwo Strikes Back - Evolution,action,5.7
3613,Pokémon: Mewtwo Strikes Back - Evolution,fantasy,5.7
3613,Pokémon: Mewtwo Strikes Back - Evolution,family,5.7
3615,The Stand In,comedy,4.7
3615,The Stand In,drama,4.7
3616,The Boys in the Band,drama,6.8
3620,Let It Snow,comedy,5.8
3620,Let It Snow,romance,5.8
3621,The Decline,thriller,6
3621,The Decline,action,6
3630,Lying and Stealing,crime,5.4
3630,Lying and Stealing,drama,5.4
3630,Lying and Stealing,comedy,5.4
3634,Becoming,documentation,6.8
3639,Athlete A,documentation,7.6
3639,Athlete A,crime,7.6
3639,Athlete A,sport,7.6
3650,The Lost Husband,romance,6.1
3650,The Lost Husband,drama,6.1
3655,The Wedding Guest,thriller,5.8
3658,Then Came You,comedy,6.9
3658,Then Came You,drama,6.9
3669,Otherhood,comedy,6.1
3671,Jingle Jangle: A Christmas Journey,music,6.5
3671,Jingle Jangle: A Christmas Journey,family,6.5
3671,Jingle Jangle: A Christmas Journey,fantasy,6.5
3683,Inside Man: Most Wanted,thriller,5.6
3683,Inside Man: Most Wanted,action,5.6
3683,Inside Man: Most Wanted,crime,5.6
3705,Earthquake Bird,romance,5.9
3705,Earthquake Bird,thriller,5.9
3705,Earthquake Bird,crime,5.9
3705,Earthquake Bird,drama,5.9
3709,Cut Throat City,crime,4.8
3709,Cut Throat City,thriller,4.8
3709,Cut Throat City,action,4.8
3709,Cut Throat City,drama,4.8
3711,Tigertail,drama,6.6
3713,Knock Down the House,documentation,7.1
3731,Freaks – You're One of Us,thriller,5.4
3731,Freaks – You're One of Us,fantasy,5.4
3731,Freaks – You're One of Us,scifi,5.4
3731,Freaks – You're One of Us,action,5.4
3731,Freaks – You're One of Us,drama,5.4
3748,Homecoming: A Film by Beyoncé,music,7.4
3748,Homecoming: A Film by Beyoncé,documentation,7.4
3753,Sergio,drama,6.2
3753,Sergio,history,6.2
3753,Sergio,romance,6.2
3753,Sergio,documentation,6.2
3768,Benchwarmers 2: Breaking Balls,comedy,4.1
3768,Benchwarmers 2: Breaking Balls,sport,4.1
3780,Undercover Brother 2,action,3.4
3780,Undercover Brother 2,comedy,3.4
3797,Legacy of Lies,thriller,5
3797,Legacy of Lies,action,5
3817,Lady Driver,drama,5.8
3817,Lady Driver,sport,5.8
3819,Captain Underpants: Mega Blissmas,comedy,5.3
3819,Captain Underpants: Mega Blissmas,animation,5.3
3819,Captain Underpants: Mega Blissmas,family,5.3
3824,Hard Kill,thriller,3.4
3824,Hard Kill,action,3.4
3830,Work It,music,6.1
3830,Work It,comedy,6.1
3832,Bethany Hamilton: Unstoppable,documentation,7.4
3832,Bethany Hamilton: Unstoppable,sport,7.4
3833,Jungle Beat: The Movie,scifi,5.5
3833,Jungle Beat: The Movie,fantasy,5.5
3833,Jungle Beat: The Movie,animation,5.5
3833,Jungle Beat: The Movie,comedy,5.5
3833,Jungle Beat: The Movie,family,5.5
3841,Feel the Beat,drama,6.3
3841,Feel the Beat,comedy,6.3
3841,Feel the Beat,family,6.3
3842,Debt Collectors,comedy,5.7
3842,Debt Collectors,action,5.7
3844,All Together Now,drama,6.5
3869,Wheels of Fortune,comedy,5.3
3871,The Grizzlies,drama,7.5
3871,The Grizzlies,sport,7.5
3882,The F**k-It List,comedy,5.1
3889,Super Deluxe,thriller,8.4
3889,Super Deluxe,action,8.4
3889,Super Deluxe,comedy,8.4
3889,Super Deluxe,crime,8.4
3889,Super Deluxe,drama,8.4
3895,Villain,drama,5.9
3895,Villain,thriller,5.9
3895,Villain,action,5.9
3895,Villain,crime,5.9
3896,"Oh, Ramona!",comedy,4.8
3896,"Oh, Ramona!",romance,4.8
3896,"Oh, Ramona!",european,4.8
3905,Larry the Cable Guy: Remain Seated,comedy,6.6
3929,Saaho,thriller,5.5
3929,Saaho,action,5.5
3929,Saaho,crime,5.5
3929,Saaho,drama,5.5
3929,Saaho,romance,5.5
3936,A Remarkable Tale,comedy,5.3
3936,A Remarkable Tale,drama,5.3
3936,A Remarkable Tale,european,5.3
3948,Rising Phoenix,documentation,8.1
3948,Rising Phoenix,sport,8.1
3951,NiNoKuni,fantasy,6.1
3951,NiNoKuni,animation,6.1
3951,NiNoKuni,action,6.1
3951,NiNoKuni,family,6.1
3951,NiNoKuni,romance,6.1
3982,The Christmas Chronicles: Part Two,comedy,6
3982,The Christmas Chronicles: Part Two,family,6
3982,The Christmas Chronicles: Part Two,fantasy,6
3986,The Yin-Yang Master: Dream of Eternity,scifi,6.4
3986,The Yin-Yang Master: Dream of Eternity,action,6.4
3986,The Yin-Yang Master: Dream of Eternity,drama,6.4
3986,The Yin-Yang Master: Dream of Eternity,fantasy,6.4
4022,A California Christmas,romance,5.8
4022,A California Christmas,comedy,5.8
4022,A California Christmas,drama,5.8
4048,Seized,thriller,5.2
4048,Seized,action,5.2
4049,Roped,romance,5.4
4049,Roped,family,5.4
4049,Roped,comedy,5.4
4049,Roped,drama,5.4
4060,Grand-Daddy Day Care,comedy,4.9
4060,Grand-Daddy Day Care,family,4.9
4068,The Man Who Feels No Pain,action,7.3
4068,The Man Who Feels No Pain,comedy,7.3
4102,Forensic,thriller,6.8
4102,Forensic,crime,6.8
4103,Badla,thriller,7.8
4103,Badla,crime,7.8
4103,Badla,drama,7.8
4104,BLACKPINK: Light Up the Sky,documentation,7.5
4104,BLACKPINK: Light Up the Sky,music,7.5
4112,Alice Júnior,romance,6.8
4112,Alice Júnior,animation,6.8
4112,Alice Júnior,comedy,6.8
4112,Alice Júnior,drama,6.8
4113,Rogue Warfare: Death of a Nation,action,3.4
4113,Rogue Warfare: Death of a Nation,war,3.4
4135,All Day and a Night,drama,5.9
4138,Bennett's War,drama,6
4138,Bennett's War,sport,6
4156,A Babysitter's Guide to Monster Hunting,fantasy,5.4
4156,A Babysitter's Guide to Monster Hunting,comedy,5.4
4156,A Babysitter's Guide to Monster Hunting,family,5.4
4160,Fearless,comedy,4.9
4160,Fearless,scifi,4.9
4160,Fearless,documentation,4.9
4160,Fearless,animation,4.9
4160,Fearless,family,4.9
4163,Dragon Quest: Your Story,action,6.5
4163,Dragon Quest: Your Story,animation,6.5
4163,Dragon Quest: Your Story,family,6.5
4163,Dragon Quest: Your Story,fantasy,6.5
4166,Bobbleheads: The Movie,comedy,2.4
4166,Bobbleheads: The Movie,family,2.4
4166,Bobbleheads: The Movie,animation,2.4
4169,Good Sam,drama,5.7
4169,Good Sam,comedy,5.7
4178,Wish Upon a Unicorn,fantasy,5.4
4178,Wish Upon a Unicorn,family,5.4
4179,Ludo,crime,7.6
4179,Ludo,action,7.6
4179,Ludo,comedy,7.6
4179,Ludo,drama,7.6
4180,Dolly Parton's Christmas on the Square,comedy,5.2
4180,Dolly Parton's Christmas on the Square,family,5.2
4197,I Am Vengeance: Retaliation,action,3.4
4220,The Little Switzerland,comedy,4.8
4220,The Little Switzerland,european,4.8
4223,Kevin Hart: Zero F**ks Given,comedy,6
4229,Keeping the Bees,drama,5.8
4255,Parchís: the Documentary,documentation,6.8
4255,Parchís: the Documentary,music,6.8
4256,Double World,action,6.1
4256,Double World,fantasy,6.1
4276,Eric Andre: Legalize Everything,comedy,6.1
4277,Cargo,drama,5.6
4277,Cargo,fantasy,5.6
4277,Cargo,scifi,5.6
4283,Made in China,drama,6.3
4283,Made in China,comedy,6.3
4283,Made in China,crime,6.3
4283,Made in China,romance,6.3
4283,Made in China,thriller,6.3
4283,Made in China,european,6.3
4322,The Stand at Paxton County,thriller,6.4
4322,The Stand at Paxton County,drama,6.4
4361,Angela's Christmas Wish,animation,7.1
4361,Angela's Christmas Wish,comedy,7.1
4361,Angela's Christmas Wish,drama,7.1
4361,Angela's Christmas Wish,family,7.1
4362,Dolly Kitty and Those Twinkling Stars,drama,5.5
4362,Dolly Kitty and Those Twinkling Stars,comedy,5.5
4364,Father Soldier Son,war,7.3
4364,Father Soldier Son,documentation,7.3
4367,Shawn Mendes: Live in Concert,documentation,7.1
4367,Shawn Mendes: Live in Concert,music,7.1
4392,The Road to El Camino: Behind the Scenes of El Camino: A Breaking Bad Movie,documentation,7.1
4398,Rogue Warfare: The Hunt,action,3.1
4402,A Second Chance: Rivals!,family,4.7
4402,A Second Chance: Rivals!,drama,4.7
4402,A Second Chance: Rivals!,sport,4.7
4437,Kevin Hart's Guide to Black History,comedy,5.5
4441,ReMastered: The Lion's Share,music,6.9
4441,ReMastered: The Lion's Share,documentation,6.9
4469,A Go! Go! Cory Carson Halloween,family,6.3
4469,A Go! Go! Cory Carson Halloween,animation,6.3
4469,A Go! Go! Cory Carson Halloween,horror,6.3
4478,Sillu Karupatti,drama,8
4478,Sillu Karupatti,romance,8
4483,Adam Devine: Best Time of Our Lives,comedy,5.9
4503,Saverio Raimondo: Il Satiro Parlante,comedy,5.6
4538,Hikaru Utada Laughter in the Dark Tour 2018,documentation,8.3
4538,Hikaru Utada Laughter in the Dark Tour 2018,music,8.3
4541,Spirit Riding Free: Spirit of Christmas,animation,5.2
4541,Spirit Riding Free: Spirit of Christmas,action,5.2
4541,Spirit Riding Free: Spirit of Christmas,comedy,5.2
4541,Spirit Riding Free: Spirit of Christmas,drama,5.2
4541,Spirit Riding Free: Spirit of Christmas,family,5.2
4563,Yeh Ballet,drama,7.5
4574,Bombay Rose,romance,6.2
4574,Bombay Rose,animation,6.2
4574,Bombay Rose,drama,6.2
4582,122,horror,6.2
4582,122,thriller,6.2
4583,A Trash Truck Christmas,animation,5.5
4583,A Trash Truck Christmas,comedy,5.5
4583,A Trash Truck Christmas,family,5.5
4612,Sarvam Thaala Mayam,drama,7.6
4612,Sarvam Thaala Mayam,music,7.6
4661,The Beginning of Life 2: Outside,documentation,8.1
4672,Uriyadi 2,thriller,7.1
4672,Uriyadi 2,action,7.1
4680,Chippa,drama,6.4
4702,Super Monsters Save Christmas,animation,4.8
4702,Super Monsters Save Christmas,fantasy,4.8
4702,Super Monsters Save Christmas,family,4.8
4719,Classmates Minus,comedy,7.1
4719,Classmates Minus,drama,7.1
4721,Sethum Aayiram Pon,family,7.2
4721,Sethum Aayiram Pon,drama,7.2
4723,The App That Stole Christmas,drama,3.7
4723,The App That Stole Christmas,comedy,3.7
4733,Chico Bon Bon and the Very Berry Holiday,family,5.9
4733,Chico Bon Bon and the Very Berry Holiday,animation,5.9
4734,Uncle Naji in UAE,comedy,5
4734,Uncle Naji in UAE,horror,5
4748,Nenjamundu Nermaiyundu Odu Raja,comedy,6.1
4748,Nenjamundu Nermaiyundu Odu Raja,romance,6.1
4748,Nenjamundu Nermaiyundu Odu Raja,drama,6.1
4757,The Panti Sisters,comedy,5.6
4757,The Panti Sisters,romance,5.6
4812,Bhai - Vyakti Ki Valli 2,comedy,7.8
4812,Bhai - Vyakti Ki Valli 2,drama,7.8
4819,Luccas Neto in: Summer Camp,comedy,2.8
4836,The Adam Project,drama,6.7
4836,The Adam Project,action,6.7
4836,The Adam Project,comedy,6.7
4836,The Adam Project,scifi,6.7
4837,Operation Mincemeat,drama,6.9
4837,Operation Mincemeat,war,6.9
4838,The Power of the Dog,drama,6.9
4838,The Power of the Dog,romance,6.9
4838,The Power of the Dog,western,6.9
4841,Metal Lords,drama,6.7
4841,Metal Lords,comedy,6.7
4841,Metal Lords,music,6.7
4843,The Bubble,comedy,4.7
4844,White Hot: The Rise & Fall of Abercrombie & Fitch,documentation,5.6
4848,Windfall,thriller,5.7
4848,Windfall,crime,5.7
4848,Windfall,drama,5.7
4849,"tick, tick... BOOM!",drama,7.5
4853,Don't Look Up,scifi,7.2
4853,Don't Look Up,drama,7.2
4853,Don't Look Up,comedy,7.2
4857,Apollo 10½:  A Space Age Childhood,comedy,7.3
4857,Apollo 10½:  A Space Age Childhood,action,7.3
4857,Apollo 10½:  A Space Age Childhood,animation,7.3
4857,Apollo 10½:  A Space Age Childhood,romance,7.3
4857,Apollo 10½:  A Space Age Childhood,family,7.3
4857,Apollo 10½:  A Space Age Childhood,horror,7.3
4857,Apollo 10½:  A Space Age Childhood,drama,7.3
4857,Apollo 10½:  A Space Age Childhood,scifi,7.3
4861,Peter Rabbit 2: The Runaway,fantasy,6.2
4861,Peter Rabbit 2: The Runaway,family,6.2
4861,Peter Rabbit 2: The Runaway,comedy,6.2
4861,Peter Rabbit 2: The Runaway,action,6.2
4861,Peter Rabbit 2: The Runaway,animation,6.2
4861,Peter Rabbit 2: The Runaway,crime,6.2
4861,Peter Rabbit 2: The Runaway,drama,6.2
4864,The Mystery of Marilyn Monroe: The Unheard Tapes,documentation,6.2
4867,Bubble,scifi,6.5
4867,Bubble,thriller,6.5
4867,Bubble,animation,6.5
4867,Bubble,action,6.5
4867,Bubble,drama,6.5
4867,Bubble,fantasy,6.5
4867,Bubble,romance,6.5
4867,Bubble,sport,6.5
4868,The Lost Daughter,drama,6.7
4871,The Mitchells vs. the Machines,animation,7.6
4871,The Mitchells vs. the Machines,comedy,7.6
4871,The Mitchells vs. the Machines,family,7.6
4871,The Mitchells vs. the Machines,scifi,7.6
4872,Red Notice,comedy,6.3
4872,Red Notice,crime,6.3
4872,Red Notice,thriller,6.3
4872,Red Notice,action,6.3
4879,The Alpinist,documentation,8
4881,The Harder They Fall,action,6.5
4881,The Harder They Fall,drama,6.5
4881,The Harder They Fall,western,6.5
4889,The House,animation,6.8
4889,The House,drama,6.8
4889,The House,comedy,6.8
4889,The House,thriller,6.8
4897,The Colony,scifi,5.4
4897,The Colony,thriller,5.4
4897,The Colony,action,5.4
4901,Diana: The Musical,drama,4.3
4903,The Hand of God,drama,7.4
4905,The Unforgivable,drama,7.1
4905,The Unforgivable,crime,7.1
4906,The Guilty,drama,6.3
4906,The Guilty,thriller,6.3
4906,The Guilty,action,6.3
4906,The Guilty,crime,6.3
4911,Till Death,horror,5.8
4911,Till Death,thriller,5.8
4916,Silverton Siege,drama,6.1
4916,Silverton Siege,action,6.1
4916,Silverton Siege,crime,6.1
4916,Silverton Siege,thriller,6.1
4920,Munich: The Edge of War,drama,6.8
4920,Munich: The Edge of War,history,6.8
4920,Munich: The Edge of War,thriller,6.8
4922,Texas Chainsaw Massacre,thriller,4.8
4922,Texas Chainsaw Massacre,crime,4.8
4922,Texas Chainsaw Massacre,horror,4.8
4923,Passing,drama,6.7
4923,Passing,thriller,6.7
4924,Downfall: The Case Against Boeing,documentation,7.4
4928,Army of Thieves,comedy,6.4
4928,Army of Thieves,horror,6.4
4928,Army of Thieves,action,6.4
4928,Army of Thieves,crime,6.4
4928,Army of Thieves,thriller,6.4
4928,Army of Thieves,romance,6.4
4928,Army of Thieves,scifi,6.4
4929,Gunpowder Milkshake,action,6
4929,Gunpowder Milkshake,crime,6
4929,Gunpowder Milkshake,thriller,6
4931,The Sparks Brothers,documentation,7.8
4931,The Sparks Brothers,music,7.8
4931,The Sparks Brothers,comedy,7.8
4931,The Sparks Brothers,history,7.8
4936,Outlaws,crime,6.9
4936,Outlaws,thriller,6.9
4936,Outlaws,action,6.9
4937,Army of the Dead,horror,5.7
4937,Army of the Dead,thriller,5.7
4937,Army of the Dead,crime,5.7
4937,Army of the Dead,scifi,5.7
4937,Army of the Dead,action,5.7
4944,Bo Burnham: Inside,comedy,8.7
4944,Bo Burnham: Inside,drama,8.7
4944,Bo Burnham: Inside,music,8.7
4944,Bo Burnham: Inside,reality,8.7
4956,Bigbug,scifi,5.4
4956,Bigbug,comedy,5.4
4956,Bigbug,fantasy,5.4
4957,Trust No One: The Hunt for the Crypto King,crime,6.3
4957,Trust No One: The Hunt for the Crypto King,documentation,6.3
4959,Kate,action,6.2
4959,Kate,crime,6.2
4959,Kate,drama,6.2
4959,Kate,thriller,6.2
4960,Worth,history,6.8
4960,Worth,drama,6.8
4971,Last Man Down,thriller,5
4971,Last Man Down,scifi,5
4971,Last Man Down,action,5
4973,No One Gets Out Alive,thriller,5.3
4973,No One Gets Out Alive,horror,5.3
4973,No One Gets Out Alive,drama,5.3
4974,The Woman in the Window,thriller,5.7
4974,The Woman in the Window,crime,5.7
4974,The Woman in the Window,drama,5.7
4979,Home Team,comedy,6
4979,Home Team,sport,6
4984,After We Fell,drama,4.6
4984,After We Fell,romance,4.6
4989,The Vault,action,6.4
4989,The Vault,thriller,6.4
4989,The Vault,crime,6.4
4989,The Vault,fantasy,6.4
4996,The Dig,drama,7.1
4996,The Dig,history,7.1
5004,Prayers for the Stolen,drama,7.3
5006,Zone 414,thriller,4.9
5006,Zone 414,scifi,4.9
5011,The Starling,comedy,6.3
5011,The Starling,drama,6.3
5011,The Starling,fantasy,6.3
5014,My Little Pony: A New Generation,fantasy,6.8
5014,My Little Pony: A New Generation,scifi,6.8
5014,My Little Pony: A New Generation,drama,6.8
5014,My Little Pony: A New Generation,comedy,6.8
5014,My Little Pony: A New Generation,family,6.8
5014,My Little Pony: A New Generation,animation,6.8
5014,My Little Pony: A New Generation,action,6.8
5015,Cosmic Sin,scifi,2.5
5015,Cosmic Sin,action,2.5
5021,The Summit of the Gods,animation,7.5
5021,The Summit of the Gods,thriller,7.5
5021,The Summit of the Gods,history,7.5
5021,The Summit of the Gods,drama,7.5
5021,The Summit of the Gods,sport,7.5
5022,Vivo,comedy,6.7
5022,Vivo,animation,6.7
5022,Vivo,drama,6.7
5022,Vivo,family,6.7
5023,The Ice Road,thriller,5.6
5023,The Ice Road,drama,5.6
5023,The Ice Road,action,5.6
5024,Robin Robin,animation,7.2
5024,Robin Robin,comedy,7.2
5024,Robin Robin,family,7.2
5030,Through My Window,romance,5.4
5030,Through My Window,comedy,5.4
5030,Through My Window,drama,5.4
5032,Long Story Short,fantasy,6.5
5032,Long Story Short,comedy,6.5
5032,Long Story Short,romance,6.5
5037,A Cop Movie,drama,7
5037,A Cop Movie,action,7
5037,A Cop Movie,crime,7
5037,A Cop Movie,thriller,7
5037,A Cop Movie,documentation,7
5043,Stowaway,thriller,5.6
5043,Stowaway,scifi,5.6
5043,Stowaway,drama,5.6
5046,Fistful of Vengeance,fantasy,4.5
5046,Fistful of Vengeance,action,4.5
5046,Fistful of Vengeance,crime,4.5
5046,Fistful of Vengeance,drama,4.5
5047,Procession,documentation,7.2
5049,Bruised,drama,6.1
5049,Bruised,sport,6.1
5049,Bruised,thriller,6.1
5050,Space Sweepers,scifi,6.5
5050,Space Sweepers,fantasy,6.5
5050,Space Sweepers,action,6.5
5050,Space Sweepers,drama,6.5
5057,Yes Day,comedy,5.7
5057,Yes Day,family,5.7
5064,"Bob Ross: Happy Accidents, Betrayal & Greed",documentation,6.9
5068,The Lovebirds,action,6
5068,The Lovebirds,romance,6
5068,The Lovebirds,comedy,6
5068,The Lovebirds,crime,6
5068,The Lovebirds,thriller,6
5069,Final Account,documentation,7.1
5074,Awake,scifi,4.8
5074,Awake,thriller,4.8
5074,Awake,action,4.8
5074,Awake,drama,4.8
5077,Malcolm & Marie,drama,6.6
5077,Malcolm & Marie,romance,6.6
5078,The White Tiger,drama,7.1
5078,The White Tiger,crime,7.1
5081,Fatherhood,drama,6.6
5081,Fatherhood,comedy,6.6
5083,Moxie,comedy,6.7
5083,Moxie,drama,6.7
5083,Moxie,music,6.7
5084,Rurouni Kenshin: The Beginning,drama,7.4
5084,Rurouni Kenshin: The Beginning,action,7.4
5086,Ali Wong: Don Wong,comedy,6.5
5089,Back to the Outback,family,6.5
5089,Back to the Outback,animation,6.5
5089,Back to the Outback,comedy,6.5
5092,Tyler Perry's A Madea Homecoming,comedy,5.6
5092,Tyler Perry's A Madea Homecoming,drama,5.6
5092,Tyler Perry's A Madea Homecoming,romance,5.6
5100,Beckett,thriller,5.6
5100,Beckett,action,5.6
5100,Beckett,crime,5.6
5100,Beckett,drama,5.6
5101,7 Prisoners,drama,7.1
5101,7 Prisoners,crime,7.1
5109,SAS: Red Notice,action,5.2
5109,SAS: Red Notice,thriller,5.2
5115,Fever Dream,drama,5.4
5115,Fever Dream,horror,5.4
5115,Fever Dream,thriller,5.4
5116,America: The Motion Picture,action,5.6
5116,America: The Motion Picture,animation,5.6
5116,America: The Motion Picture,comedy,5.6
5116,America: The Motion Picture,fantasy,5.6
5116,America: The Motion Picture,history,5.6
5116,America: The Motion Picture,scifi,5.6
5116,America: The Motion Picture,war,5.6
5119,Love and Leashes,romance,6.3
5119,Love and Leashes,comedy,6.3
5121,My Best Friend Anne Frank,drama,6.2
5129,Rita Moreno: Just a Girl Who Decided to Go for It,documentation,7.7
5133,Sweet Girl,drama,5.5
5133,Sweet Girl,thriller,5.5
5133,Sweet Girl,action,5.5
5134,Restless,thriller,5.8
5134,Restless,action,5.8
5134,Restless,crime,5.8
5135,Rurouni Kenshin: The Final,drama,7.2
5135,Rurouni Kenshin: The Final,action,7.2
5151,Wish Dragon,fantasy,7.2
5151,Wish Dragon,comedy,7.2
5151,Wish Dragon,family,7.2
5151,Wish Dragon,romance,7.2
5151,Wish Dragon,animation,7.2
5161,Good on Paper,romance,5.6
5161,Good on Paper,comedy,5.6
5167,Aileen Wuornos: American Boogeywoman,drama,3.6
5167,Aileen Wuornos: American Boogeywoman,horror,3.6
5167,Aileen Wuornos: American Boogeywoman,thriller,3.6
5168,Aziz Ansari: Nightclub Comedian,comedy,7
5170,Operation Varsity Blues: The College Admissions Scandal,drama,6.9
5170,Operation Varsity Blues: The College Admissions Scandal,documentation,6.9
5170,Operation Varsity Blues: The College Admissions Scandal,crime,6.9
5179,Finding 'Ohana,comedy,6.1
5179,Finding 'Ohana,family,6.1
5179,Finding 'Ohana,action,6.1
5181,To All the Boys: Always and Forever,romance,6.3
5181,To All the Boys: Always and Forever,comedy,6.3
5181,To All the Boys: Always and Forever,drama,6.3
5184,He's All That,comedy,4.3
5184,He's All That,romance,4.3
5186,Misha and the Wolves,documentation,6.7
5186,Misha and the Wolves,drama,6.7
5188,Never Back Down: Revolt,drama,3.9
5188,Never Back Down: Revolt,sport,3.9
5188,Never Back Down: Revolt,action,3.9
5188,Never Back Down: Revolt,crime,3.9
5192,Untold: Malice at the Palace,crime,7.5
5192,Untold: Malice at the Palace,documentation,7.5
5192,Untold: Malice at the Palace,sport,7.5
5216,Pray Away,documentation,6.5
5224,A Boy Called Christmas,family,6.7
5224,A Boy Called Christmas,fantasy,6.7
5224,A Boy Called Christmas,drama,6.7
5236,The Seventh Day,horror,4.5
5238,Thunder Force,scifi,4.4
5238,Thunder Force,comedy,4.4
5238,Thunder Force,fantasy,4.4
5238,Thunder Force,action,4.4
5248,Outside the Wire,scifi,5.4
5248,Outside the Wire,thriller,5.4
5248,Outside the Wire,action,5.4
5248,Outside the Wire,fantasy,5.4
5249,The Loud House Movie,animation,6.2
5249,The Loud House Movie,action,6.2
5249,The Loud House Movie,thriller,6.2
5249,The Loud House Movie,fantasy,6.2
5249,The Loud House Movie,drama,6.2
5249,The Loud House Movie,family,6.2
5249,The Loud House Movie,music,6.2
5249,The Loud House Movie,comedy,6.2
5263,Shaun the Sheep: The Flight Before Christmas,comedy,7.3
5263,Shaun the Sheep: The Flight Before Christmas,animation,7.3
5263,Shaun the Sheep: The Flight Before Christmas,family,7.3
5277,The Kissing Booth 3,romance,4.7
5277,The Kissing Booth 3,comedy,4.7
5283,Pelé,documentation,7
5283,Pelé,sport,7
5285,Memories of a Murderer: The Nilsen Tapes,documentation,6.3
5285,Memories of a Murderer: The Nilsen Tapes,crime,6.3
5289,Found,documentation,7.5
5289,Found,drama,7.5
5295,Ride or Die,thriller,5.5
5295,Ride or Die,drama,5.5
5295,Ride or Die,romance,5.5
5296,Monster,drama,6.5
5296,Monster,crime,6.5
